t_s,v_ref,dec_v,dec_alpha,dec_i,dec_vbus,dec500_v,dec500_alpha,dec500_i,dec500_vbus,mimo_v,mimo_alpha,mimo_i,mimo_vbus
5.8620000e+01,-2.0000000e+00,-2.0000000e+00,1.9810606e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9810589e-09,-5.3929851e-01,1.0477860e-01,-1.9995139e+00,-6.3592895e-07,-5.3929851e-01,1.0476235e-01
5.8625000e+01,-2.0000000e+00,-2.0000000e+00,1.9810127e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9810109e-09,-5.3929851e-01,1.0477860e-01,-1.9995142e+00,-6.3556744e-07,-5.3929851e-01,1.0476236e-01
5.8630000e+01,-2.0000000e+00,-2.0000000e+00,1.9809754e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9809718e-09,-5.3929851e-01,1.0477860e-01,-1.9995145e+00,-6.3515409e-07,-5.3929851e-01,1.0476237e-01
5.8635000e+01,-2.0000000e+00,-2.0000000e+00,1.9809345e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9809328e-09,-5.3929851e-01,1.0477860e-01,-1.9995148e+00,-6.3479301e-07,-5.3929851e-01,1.0476238e-01
5.8640000e+01,-2.0000000e+00,-2.0000000e+00,1.9809008e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9808954e-09,-5.3929851e-01,1.0477860e-01,-1.9995150e+00,-6.3438016e-07,-5.3929851e-01,1.0476239e-01
5.8645000e+01,-2.0000000e+00,-2.0000000e+00,1.9808581e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9808546e-09,-5.3929851e-01,1.0477860e-01,-1.9995153e+00,-6.3401952e-07,-5.3929851e-01,1.0476240e-01
5.8650000e+01,-2.0000000e+00,-2.0000000e+00,1.9808173e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9808173e-09,-5.3929851e-01,1.0477860e-01,-1.9995156e+00,-6.3360718e-07,-5.3929851e-01,1.0476241e-01
5.8655000e+01,-2.0000000e+00,-2.0000000e+00,1.9807747e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9807747e-09,-5.3929851e-01,1.0477860e-01,-1.9995159e+00,-6.3324698e-07,-5.3929851e-01,1.0476242e-01
5.8660000e+01,-2.0000000e+00,-2.0000000e+00,1.9807356e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9807356e-09,-5.3929851e-01,1.0477860e-01,-1.9995162e+00,-6.3283514e-07,-5.3929851e-01,1.0476243e-01
5.8665000e+01,-2.0000000e+00,-2.0000000e+00,1.9807000e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9806983e-09,-5.3929851e-01,1.0477860e-01,-1.9995165e+00,-6.3247538e-07,-5.3929851e-01,1.0476244e-01
5.8670000e+01,-2.0000000e+00,-2.0000000e+00,1.9806663e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9806645e-09,-5.3929851e-01,1.0477860e-01,-1.9995168e+00,-6.3206404e-07,-5.3929851e-01,1.0476245e-01
5.8675000e+01,-2.0000000e+00,-2.0000000e+00,1.9806272e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9806219e-09,-5.3929851e-01,1.0477860e-01,-1.9995171e+00,-6.3170472e-07,-5.3929851e-01,1.0476246e-01
5.8680000e+01,-2.0000000e+00,-2.0000000e+00,1.9805810e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9805864e-09,-5.3929851e-01,1.0477860e-01,-1.9995174e+00,-6.3129388e-07,-5.3929851e-01,1.0476247e-01
5.8685000e+01,-2.0000000e+00,-2.0000000e+00,1.9805455e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9805420e-09,-5.3929851e-01,1.0477860e-01,-1.9995177e+00,-6.3093500e-07,-5.3929851e-01,1.0476248e-01
5.8690000e+01,-2.0000000e+00,-2.0000000e+00,1.9805011e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9805029e-09,-5.3929851e-01,1.0477860e-01,-1.9995180e+00,-6.3052466e-07,-5.3929851e-01,1.0476249e-01
5.8695000e+01,-2.0000000e+00,-2.0000000e+00,1.9804620e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9804620e-09,-5.3929851e-01,1.0477860e-01,-1.9995183e+00,-6.3016621e-07,-5.3929851e-01,1.0476250e-01
5.8700000e+01,-2.0000000e+00,-2.0000000e+00,1.9804194e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9804212e-09,-5.3929851e-01,1.0477860e-01,-1.9995186e+00,-6.2975638e-07,-5.3929851e-01,1.0476251e-01
5.8705000e+01,-2.0000000e+00,-2.0000000e+00,1.9803785e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9803803e-09,-5.3929851e-01,1.0477860e-01,-1.9995189e+00,-6.2939836e-07,-5.3929851e-01,1.0476252e-01
5.8710000e+01,-2.0000000e+00,-2.0000000e+00,1.9803430e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9803430e-09,-5.3929851e-01,1.0477860e-01,-1.9995192e+00,-6.2898904e-07,-5.3929851e-01,1.0476253e-01
5.8715000e+01,-2.0000000e+00,-2.0000000e+00,1.9802986e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9802950e-09,-5.3929851e-01,1.0477860e-01,-1.9995195e+00,-6.2863146e-07,-5.3929851e-01,1.0476254e-01
5.8720000e+01,-2.0000000e+00,-2.0000000e+00,1.9802648e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9802631e-09,-5.3929851e-01,1.0477860e-01,-1.9995198e+00,-6.2822262e-07,-5.3929851e-01,1.0476255e-01
5.8725000e+01,-2.0000000e+00,-2.0000000e+00,1.9802222e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9802204e-09,-5.3929851e-01,1.0477860e-01,-1.9995200e+00,-6.2786548e-07,-5.3929851e-01,1.0476256e-01
5.8730000e+01,-2.0000000e+00,-2.0000000e+00,1.9801760e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9801814e-09,-5.3929851e-01,1.0477860e-01,-1.9995203e+00,-6.2745714e-07,-5.3929851e-01,1.0476257e-01
5.8735000e+01,-2.0000000e+00,-2.0000000e+00,1.9801423e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9801440e-09,-5.3929851e-01,1.0477860e-01,-1.9995206e+00,-6.2710044e-07,-5.3929851e-01,1.0476258e-01
5.8740000e+01,-2.0000000e+00,-2.0000000e+00,1.9801067e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9801050e-09,-5.3929851e-01,1.0477860e-01,-1.9995209e+00,-6.2669260e-07,-5.3929851e-01,1.0476259e-01
5.8745000e+01,-2.0000000e+00,-2.0000000e+00,1.9800659e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9800641e-09,-5.3929851e-01,1.0477860e-01,-1.9995212e+00,-6.2633633e-07,-5.3929851e-01,1.0476260e-01
5.8750000e+01,-2.0000000e+00,-2.0000000e+00,1.9800304e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9800304e-09,-5.3929851e-01,1.0477860e-01,-1.9995215e+00,-6.2592898e-07,-5.3929851e-01,1.0476261e-01
5.8755000e+01,-2.0000000e+00,-2.0000000e+00,1.9799931e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9799913e-09,-5.3929851e-01,1.0477860e-01,-1.9995218e+00,-6.2557315e-07,-5.3929851e-01,1.0476262e-01
5.8760000e+01,-2.0000000e+00,-2.0000000e+00,1.9799522e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9799504e-09,-5.3929851e-01,1.0477860e-01,-1.9995221e+00,-6.2516630e-07,-5.3929851e-01,1.0476263e-01
5.8765000e+01,-2.0000000e+00,-2.0000000e+00,1.9799096e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9799096e-09,-5.3929851e-01,1.0477860e-01,-1.9995224e+00,-6.2481089e-07,-5.3929851e-01,1.0476264e-01
5.8770000e+01,-2.0000000e+00,-2.0000000e+00,1.9798687e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9798687e-09,-5.3929851e-01,1.0477860e-01,-1.9995227e+00,-6.2440454e-07,-5.3929851e-01,1.0476265e-01
5.8775000e+01,-2.0000000e+00,-2.0000000e+00,1.9798279e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9798279e-09,-5.3929851e-01,1.0477860e-01,-1.9995230e+00,-6.2404957e-07,-5.3929851e-01,1.0476265e-01
5.8780000e+01,-2.0000000e+00,-2.0000000e+00,1.9797870e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9797870e-09,-5.3929851e-01,1.0477860e-01,-1.9995233e+00,-6.2364372e-07,-5.3929851e-01,1.0476266e-01
5.8785000e+01,-2.0000000e+00,-2.0000000e+00,1.9797479e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9797497e-09,-5.3929851e-01,1.0477860e-01,-1.9995235e+00,-6.2328918e-07,-5.3929851e-01,1.0476267e-01
5.8790000e+01,-2.0000000e+00,-2.0000000e+00,1.9797053e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9797088e-09,-5.3929851e-01,1.0477860e-01,-1.9995238e+00,-6.2288382e-07,-5.3929851e-01,1.0476268e-01
5.8795000e+01,-2.0000000e+00,-2.0000000e+00,1.9796698e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9796698e-09,-5.3929851e-01,1.0477860e-01,-1.9995241e+00,-6.2252972e-07,-5.3929851e-01,1.0476269e-01
5.8800000e+01,-2.0000000e+00,-2.0000000e+00,1.9796254e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9796254e-09,-5.3929851e-01,1.0477860e-01,-1.9995244e+00,-6.2212484e-07,-5.3929851e-01,1.0476270e-01
5.8805000e+01,-2.0000000e+00,-2.0000000e+00,1.9795898e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9795880e-09,-5.3929851e-01,1.0477860e-01,-1.9995247e+00,-6.2177117e-07,-5.3929851e-01,1.0476271e-01
5.8810000e+01,-2.0000000e+00,-2.0000000e+00,1.9795490e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9795490e-09,-5.3929851e-01,1.0477860e-01,-1.9995250e+00,-6.2136680e-07,-5.3929851e-01,1.0476272e-01
5.8815000e+01,-2.0000000e+00,-2.0000000e+00,1.9795134e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9795117e-09,-5.3929851e-01,1.0477860e-01,-1.9995253e+00,-6.2101355e-07,-5.3929851e-01,1.0476273e-01
5.8820000e+01,-2.0000000e+00,-2.0000000e+00,1.9794744e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9794744e-09,-5.3929851e-01,1.0477860e-01,-1.9995256e+00,-6.2060967e-07,-5.3929851e-01,1.0476274e-01
5.8825000e+01,-2.0000000e+00,-2.0000000e+00,1.9794371e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9794353e-09,-5.3929851e-01,1.0477860e-01,-1.9995259e+00,-6.2025686e-07,-5.3929851e-01,1.0476275e-01
5.8830000e+01,-2.0000000e+00,-2.0000000e+00,1.9793980e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9794015e-09,-5.3929851e-01,1.0477860e-01,-1.9995262e+00,-6.1985347e-07,-5.3929851e-01,1.0476276e-01
5.8835000e+01,-2.0000000e+00,-2.0000000e+00,1.9793625e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9793625e-09,-5.3929851e-01,1.0477860e-01,-1.9995264e+00,-6.1950109e-07,-5.3929851e-01,1.0476277e-01
5.8840000e+01,-2.0000000e+00,-2.0000000e+00,1.9793180e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9793180e-09,-5.3929851e-01,1.0477860e-01,-1.9995267e+00,-6.1909818e-07,-5.3929851e-01,1.0476278e-01
5.8845000e+01,-2.0000000e+00,-2.0000000e+00,1.9792754e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9792719e-09,-5.3929851e-01,1.0477860e-01,-1.9995270e+00,-6.1874624e-07,-5.3929851e-01,1.0476279e-01
5.8850000e+01,-2.0000000e+00,-2.0000000e+00,1.9792328e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9792346e-09,-5.3929851e-01,1.0477860e-01,-1.9995273e+00,-6.1834383e-07,-5.3929851e-01,1.0476280e-01
5.8855000e+01,-2.0000000e+00,-2.0000000e+00,1.9791937e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9791919e-09,-5.3929851e-01,1.0477860e-01,-1.9995276e+00,-6.1799230e-07,-5.3929851e-01,1.0476281e-01
5.8860000e+01,-2.0000000e+00,-2.0000000e+00,1.9791546e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9791493e-09,-5.3929851e-01,1.0477860e-01,-1.9995279e+00,-6.1759038e-07,-5.3929851e-01,1.0476282e-01
5.8865000e+01,-2.0000000e+00,-2.0000000e+00,1.9791120e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9791084e-09,-5.3929851e-01,1.0477860e-01,-1.9995282e+00,-6.1723929e-07,-5.3929851e-01,1.0476283e-01
5.8870000e+01,-2.0000000e+00,-2.0000000e+00,1.9790711e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9790729e-09,-5.3929851e-01,1.0477860e-01,-1.9995285e+00,-6.1683786e-07,-5.3929851e-01,1.0476284e-01
5.8875000e+01,-2.0000000e+00,-2.0000000e+00,1.9790338e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9790303e-09,-5.3929851e-01,1.0477860e-01,-1.9995287e+00,-6.1648720e-07,-5.3929851e-01,1.0476285e-01
5.8880000e+01,-2.0000000e+00,-2.0000000e+00,1.9789965e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9789947e-09,-5.3929851e-01,1.0477860e-01,-1.9995290e+00,-6.1608625e-07,-5.3929851e-01,1.0476286e-01
5.8885000e+01,-2.0000000e+00,-2.0000000e+00,1.9789557e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9789557e-09,-5.3929851e-01,1.0477860e-01,-1.9995293e+00,-6.1573601e-07,-5.3929851e-01,1.0476287e-01
5.8890000e+01,-2.0000000e+00,-2.0000000e+00,1.9789201e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9789184e-09,-5.3929851e-01,1.0477860e-01,-1.9995296e+00,-6.1533556e-07,-5.3929851e-01,1.0476288e-01
5.8895000e+01,-2.0000000e+00,-2.0000000e+00,1.9788793e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9788793e-09,-5.3929851e-01,1.0477860e-01,-1.9995299e+00,-6.1498575e-07,-5.3929851e-01,1.0476289e-01
5.8900000e+01,-2.0000000e+00,-2.0000000e+00,1.9788473e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9788438e-09,-5.3929851e-01,1.0477860e-01,-1.9995302e+00,-6.1458578e-07,-5.3929851e-01,1.0476290e-01
5.8905000e+01,-2.0000000e+00,-2.0000000e+00,1.9788047e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9788047e-09,-5.3929851e-01,1.0477860e-01,-1.9995305e+00,-6.1423640e-07,-5.3929851e-01,1.0476291e-01
5.8910000e+01,-2.0000000e+00,-2.0000000e+00,1.9787620e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9787620e-09,-5.3929851e-01,1.0477860e-01,-1.9995308e+00,-6.1383693e-07,-5.3929851e-01,1.0476292e-01
5.8915000e+01,-2.0000000e+00,-2.0000000e+00,1.9787230e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9787194e-09,-5.3929851e-01,1.0477860e-01,-1.9995310e+00,-6.1348796e-07,-5.3929851e-01,1.0476292e-01
5.8920000e+01,-2.0000000e+00,-2.0000000e+00,1.9786803e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9786803e-09,-5.3929851e-01,1.0477860e-01,-1.9995313e+00,-6.1308898e-07,-5.3929851e-01,1.0476293e-01
5.8925000e+01,-2.0000000e+00,-2.0000000e+00,1.9786377e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9786359e-09,-5.3929851e-01,1.0477860e-01,-1.9995316e+00,-6.1274044e-07,-5.3929851e-01,1.0476294e-01
5.8930000e+01,-2.0000000e+00,-2.0000000e+00,1.9786022e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9786022e-09,-5.3929851e-01,1.0477860e-01,-1.9995319e+00,-6.1234194e-07,-5.3929851e-01,1.0476295e-01
5.8935000e+01,-2.0000000e+00,-2.0000000e+00,1.9785578e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9785578e-09,-5.3929851e-01,1.0477860e-01,-1.9995322e+00,-6.1199383e-07,-5.3929851e-01,1.0476296e-01
5.8940000e+01,-2.0000000e+00,-2.0000000e+00,1.9785205e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9785169e-09,-5.3929851e-01,1.0477860e-01,-1.9995325e+00,-6.1159581e-07,-5.3929851e-01,1.0476297e-01
5.8945000e+01,-2.0000000e+00,-2.0000000e+00,1.9784760e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9784760e-09,-5.3929851e-01,1.0477860e-01,-1.9995327e+00,-6.1124812e-07,-5.3929851e-01,1.0476298e-01
5.8950000e+01,-2.0000000e+00,-2.0000000e+00,1.9784423e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9784370e-09,-5.3929851e-01,1.0477860e-01,-1.9995330e+00,-6.1085059e-07,-5.3929851e-01,1.0476299e-01
5.8955000e+01,-2.0000000e+00,-2.0000000e+00,1.9784085e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9784032e-09,-5.3929851e-01,1.0477860e-01,-1.9995333e+00,-6.1050332e-07,-5.3929851e-01,1.0476300e-01
5.8960000e+01,-2.0000000e+00,-2.0000000e+00,1.9783659e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9783677e-09,-5.3929851e-01,1.0477860e-01,-1.9995336e+00,-6.1010628e-07,-5.3929851e-01,1.0476301e-01
5.8965000e+01,-2.0000000e+00,-2.0000000e+00,1.9783268e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9783251e-09,-5.3929851e-01,1.0477860e-01,-1.9995339e+00,-6.0975944e-07,-5.3929851e-01,1.0476302e-01
5.8970000e+01,-2.0000000e+00,-2.0000000e+00,1.9782913e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9782913e-09,-5.3929851e-01,1.0477860e-01,-1.9995342e+00,-6.0936287e-07,-5.3929851e-01,1.0476303e-01
5.8975000e+01,-2.0000000e+00,-2.0000000e+00,1.9782469e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9782469e-09,-5.3929851e-01,1.0477860e-01,-1.9995345e+00,-6.0901646e-07,-5.3929851e-01,1.0476304e-01
5.8980000e+01,-2.0000000e+00,-2.0000000e+00,1.9782131e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9782078e-09,-5.3929851e-01,1.0477860e-01,-1.9995347e+00,-6.0862038e-07,-5.3929851e-01,1.0476305e-01
5.8985000e+01,-2.0000000e+00,-2.0000000e+00,1.9781705e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9781687e-09,-5.3929851e-01,1.0477860e-01,-1.9995350e+00,-6.0827438e-07,-5.3929851e-01,1.0476306e-01
5.8990000e+01,-2.0000000e+00,-2.0000000e+00,1.9781261e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9781261e-09,-5.3929851e-01,1.0477860e-01,-1.9995353e+00,-6.0787878e-07,-5.3929851e-01,1.0476307e-01
5.8995000e+01,-2.0000000e+00,-2.0000000e+00,1.9780888e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9780853e-09,-5.3929851e-01,1.0477860e-01,-1.9995356e+00,-6.0753321e-07,-5.3929851e-01,1.0476308e-01
5.9000000e+01,-2.0000000e+00,-2.0000000e+00,1.9780408e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9780408e-09,-5.3929851e-01,1.0477860e-01,-1.9995359e+00,-6.0713809e-07,-5.3929851e-01,1.0476309e-01
5.9005000e+01,-2.0000000e+00,-2.0000000e+00,1.9780053e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9780000e-09,-5.3929851e-01,1.0477860e-01,-1.9995362e+00,-6.0679294e-07,-5.3929851e-01,1.0476310e-01
5.9010000e+01,-2.0000000e+00,-2.0000000e+00,1.9779645e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9779645e-09,-5.3929851e-01,1.0477860e-01,-1.9995364e+00,-6.0639830e-07,-5.3929851e-01,1.0476311e-01
5.9015000e+01,-2.0000000e+00,-2.0000000e+00,1.9779236e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9779218e-09,-5.3929851e-01,1.0477860e-01,-1.9995367e+00,-6.0605357e-07,-5.3929851e-01,1.0476311e-01
5.9020000e+01,-2.0000000e+00,-2.0000000e+00,1.9778845e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9778827e-09,-5.3929851e-01,1.0477860e-01,-1.9995370e+00,-6.0565942e-07,-5.3929851e-01,1.0476312e-01
5.9025000e+01,-2.0000000e+00,-2.0000000e+00,1.9778472e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9778419e-09,-5.3929851e-01,1.0477860e-01,-1.9995373e+00,-6.0531510e-07,-5.3929851e-01,1.0476313e-01
5.9030000e+01,-2.0000000e+00,-2.0000000e+00,1.9778117e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9778135e-09,-5.3929851e-01,1.0477860e-01,-1.9995376e+00,-6.0492144e-07,-5.3929851e-01,1.0476314e-01
5.9035000e+01,-2.0000000e+00,-2.0000000e+00,1.9777744e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9777708e-09,-5.3929851e-01,1.0477860e-01,-1.9995378e+00,-6.0457754e-07,-5.3929851e-01,1.0476315e-01
5.9040000e+01,-2.0000000e+00,-2.0000000e+00,1.9777389e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9777371e-09,-5.3929851e-01,1.0477860e-01,-1.9995381e+00,-6.0418435e-07,-5.3929851e-01,1.0476316e-01
5.9045000e+01,-2.0000000e+00,-2.0000000e+00,1.9776962e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9776909e-09,-5.3929851e-01,1.0477860e-01,-1.9995384e+00,-6.0384088e-07,-5.3929851e-01,1.0476317e-01
5.9050000e+01,-2.0000000e+00,-2.0000000e+00,1.9776518e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9776536e-09,-5.3929851e-01,1.0477860e-01,-1.9995387e+00,-6.0344816e-07,-5.3929851e-01,1.0476318e-01
5.9055000e+01,-2.0000000e+00,-2.0000000e+00,1.9776145e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9776092e-09,-5.3929851e-01,1.0477860e-01,-1.9995390e+00,-6.0310511e-07,-5.3929851e-01,1.0476319e-01
5.9060000e+01,-2.0000000e+00,-2.0000000e+00,1.9775754e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9775719e-09,-5.3929851e-01,1.0477860e-01,-1.9995393e+00,-6.0271286e-07,-5.3929851e-01,1.0476320e-01
5.9065000e+01,-2.0000000e+00,-2.0000000e+00,1.9775310e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9775346e-09,-5.3929851e-01,1.0477860e-01,-1.9995395e+00,-6.0237023e-07,-5.3929851e-01,1.0476321e-01
5.9070000e+01,-2.0000000e+00,-2.0000000e+00,1.9774884e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9774884e-09,-5.3929851e-01,1.0477860e-01,-1.9995398e+00,-6.0197847e-07,-5.3929851e-01,1.0476322e-01
5.9075000e+01,-2.0000000e+00,-2.0000000e+00,1.9774511e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9774529e-09,-5.3929851e-01,1.0477860e-01,-1.9995401e+00,-6.0163625e-07,-5.3929851e-01,1.0476323e-01
5.9080000e+01,-2.0000000e+00,-2.0000000e+00,1.9774067e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9774085e-09,-5.3929851e-01,1.0477860e-01,-1.9995404e+00,-6.0124497e-07,-5.3929851e-01,1.0476324e-01
5.9085000e+01,-2.0000000e+00,-2.0000000e+00,1.9773729e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9773747e-09,-5.3929851e-01,1.0477860e-01,-1.9995407e+00,-6.0090317e-07,-5.3929851e-01,1.0476325e-01
5.9090000e+01,-2.0000000e+00,-2.0000000e+00,1.9773321e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9773339e-09,-5.3929851e-01,1.0477860e-01,-1.9995409e+00,-6.0051236e-07,-5.3929851e-01,1.0476326e-01
5.9095000e+01,-2.0000000e+00,-2.0000000e+00,1.9772965e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9772983e-09,-5.3929851e-01,1.0477860e-01,-1.9995412e+00,-6.0017098e-07,-5.3929851e-01,1.0476326e-01
5.9100000e+01,-2.0000000e+00,-2.0000000e+00,1.9772575e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9772557e-09,-5.3929851e-01,1.0477860e-01,-1.9995415e+00,-5.9978065e-07,-5.3929851e-01,1.0476327e-01
5.9105000e+01,-2.0000000e+00,-2.0000000e+00,1.9772237e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9772184e-09,-5.3929851e-01,1.0477860e-01,-1.9995418e+00,-5.9943969e-07,-5.3929851e-01,1.0476328e-01
5.9110000e+01,-2.0000000e+00,-2.0000000e+00,1.9771811e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9771793e-09,-5.3929851e-01,1.0477860e-01,-1.9995421e+00,-5.9904983e-07,-5.3929851e-01,1.0476329e-01
5.9115000e+01,-2.0000000e+00,-2.0000000e+00,1.9771456e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9771438e-09,-5.3929851e-01,1.0477860e-01,-1.9995423e+00,-5.9870927e-07,-5.3929851e-01,1.0476330e-01
5.9120000e+01,-2.0000000e+00,-2.0000000e+00,1.9771011e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9771011e-09,-5.3929851e-01,1.0477860e-01,-1.9995426e+00,-5.9831990e-07,-5.3929851e-01,1.0476331e-01
5.9125000e+01,-2.0000000e+00,-2.0000000e+00,1.9770603e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9770603e-09,-5.3929851e-01,1.0477860e-01,-1.9995429e+00,-5.9797975e-07,-5.3929851e-01,1.0476332e-01
5.9130000e+01,-2.0000000e+00,-2.0000000e+00,1.9770230e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,1.9770194e-09,-5.3929851e-01,1.0477860e-01,-1.9995432e+00,-5.9759086e-07,-5.3929851e-01,1.0476333e-01
