t,alpha,v,r_cmd,i_cmd
6.120000000e+00,-1.415842812e-12,5.000000108e-02,5.003717475e-01,1.348246209e-02
6.140000000e+00,-1.412432237e-12,5.000000108e-02,5.003717475e-01,1.348246209e-02
6.160000000e+00,-1.408938450e-12,5.000000108e-02,5.003717475e-01,1.348246209e-02
6.180000000e+00,-1.405591464e-12,5.000000107e-02,5.003717475e-01,1.348246209e-02
6.200000000e+00,-1.402155139e-12,5.000000107e-02,5.003717475e-01,1.348246209e-02
6.220000000e+00,-1.398755623e-12,5.000000107e-02,5.003717475e-01,1.348246209e-02
6.240000000e+00,-1.395274087e-12,5.000000107e-02,5.003717475e-01,1.348246209e-02
6.260000000e+00,-1.391929811e-12,5.000000106e-02,5.003717475e-01,1.348246209e-02
6.280000000e+00,-1.388509696e-12,5.000000106e-02,5.003717475e-01,1.348246209e-02
6.300000000e+00,-1.385113812e-12,5.000000106e-02,5.003717475e-01,1.348246209e-02
6.320000000e+00,-1.381752351e-12,5.000000106e-02,5.003717475e-01,1.348246209e-02
6.340000000e+00,-1.378414472e-12,5.000000105e-02,5.003717475e-01,1.348246209e-02
6.360000000e+00,-1.375004548e-12,5.000000105e-02,5.003717475e-01,1.348246209e-02
6.380000000e+00,-1.371724078e-12,5.000000105e-02,5.003717475e-01,1.348246209e-02
6.400000000e+00,-1.368364081e-12,5.000000105e-02,5.003717475e-01,1.348246209e-02
6.420000000e+00,-1.365041001e-12,5.000000104e-02,5.003717475e-01,1.348246209e-02
6.440000000e+00,-1.361667560e-12,5.000000104e-02,5.003717475e-01,1.348246209e-02
6.460000000e+00,-1.358361503e-12,5.000000104e-02,5.003717475e-01,1.348246209e-02
6.480000000e+00,-1.355048886e-12,5.000000104e-02,5.003717475e-01,1.348246209e-02
6.500000000e+00,-1.351795141e-12,5.000000103e-02,5.003717475e-01,1.348246209e-02
6.520000000e+00,-1.348502310e-12,5.000000103e-02,5.003717475e-01,1.348246209e-02
6.540000000e+00,-1.345168172e-12,5.000000103e-02,5.003717475e-01,1.348246209e-02
6.560000000e+00,-1.341891984e-12,5.000000103e-02,5.003717475e-01,1.348246209e-02
6.580000000e+00,-1.338613140e-12,5.000000102e-02,5.003717475e-01,1.348246209e-02
6.600000000e+00,-1.335394198e-12,5.000000102e-02,5.003717475e-01,1.348246209e-02
6.620000000e+00,-1.332136062e-12,5.000000102e-02,5.003717475e-01,1.348246209e-02
6.640000000e+00,-1.328904760e-12,5.000000102e-02,5.003717475e-01,1.348246209e-02
6.660000000e+00,-1.325621741e-12,5.000000101e-02,5.003717475e-01,1.348246209e-02
6.680000000e+00,-1.322414617e-12,5.000000101e-02,5.003717475e-01,1.348246209e-02
6.700000000e+00,-1.319189549e-12,5.000000101e-02,5.003717475e-01,1.348246209e-02
6.720000000e+00,-1.315958898e-12,5.000000101e-02,5.003717475e-01,1.348246209e-02
6.740000000e+00,-1.312759797e-12,5.000000100e-02,5.003717475e-01,1.348246209e-02
6.760000000e+00,-1.309583301e-12,5.000000100e-02,5.003717475e-01,1.348246209e-02
6.780000000e+00,-1.306401439e-12,5.000000100e-02,5.003717475e-01,1.348246209e-02
6.800000000e+00,-1.303207054e-12,5.000000100e-02,5.003717475e-01,1.348246209e-02
6.820000000e+00,-1.300009959e-12,5.000000099e-02,5.003717475e-01,1.348246209e-02
6.840000000e+00,-1.296834276e-12,5.000000099e-02,5.003717475e-01,1.348246209e-02
6.860000000e+00,-1.293691120e-12,5.000000099e-02,5.003717475e-01,1.348246209e-02
6.880000000e+00,-1.290566232e-12,5.000000099e-02,5.003717475e-01,1.348246209e-02
6.900000000e+00,-1.287372119e-12,5.000000098e-02,5.003717475e-01,1.348246209e-02
6.920000000e+00,-1.284303393e-12,5.000000098e-02,5.003717475e-01,1.348246209e-02
6.940000000e+00,-1.281156008e-12,5.000000098e-02,5.003717475e-01,1.348246209e-02
6.960000000e+00,-1.278040987e-12,5.000000098e-02,5.003717475e-01,1.348246209e-02
6.980000000e+00,-1.274944234e-12,5.000000097e-02,5.003717475e-01,1.348246209e-02
7.000000000e+00,-1.271846289e-12,5.000000097e-02,5.003717475e-01,1.348246209e-02
7.020000000e+00,-1.268735930e-12,5.000000097e-02,5.003717475e-01,1.348246209e-02
7.040000000e+00,-1.265614837e-12,5.000000097e-02,5.003717475e-01,1.348246209e-02
7.060000000e+00,-1.262522964e-12,5.000000097e-02,5.003717475e-01,1.348246209e-02
7.080000000e+00,-1.259453696e-12,5.000000096e-02,5.003717475e-01,1.348246209e-02
7.100000000e+00,-1.256416303e-12,5.000000096e-02,5.003717475e-01,1.348246209e-02
7.120000000e+00,-1.253361835e-12,5.000000096e-02,5.003717475e-01,1.348246209e-02
7.140000000e+00,-1.250304493e-12,5.000000096e-02,5.003717475e-01,1.348246209e-02
7.160000000e+00,-1.247232081e-12,5.000000095e-02,5.003717475e-01,1.348246209e-02
7.180000000e+00,-1.244192358e-12,5.000000095e-02,5.003717475e-01,1.348246209e-02
7.200000000e+00,-1.241167108e-12,5.000000095e-02,5.003717475e-01,1.348246209e-02
7.220000000e+00,-1.238168042e-12,5.000000095e-02,5.003717475e-01,1.348246209e-02
7.240000000e+00,-1.235099533e-12,5.000000094e-02,5.003717475e-01,1.348246209e-02
7.260000000e+00,-1.232171266e-12,5.000000094e-02,5.003717475e-01,1.348246209e-02
7.280000000e+00,-1.229141138e-12,5.000000094e-02,5.003717475e-01,1.348246209e-02
7.300000000e+00,-1.226071219e-12,5.000000094e-02,5.003717475e-01,1.348246209e-02
7.320000000e+00,-1.223068630e-12,5.000000093e-02,5.003717475e-01,1.348246209e-02
7.340000000e+00,-1.220120359e-12,5.000000093e-02,5.003717475e-01,1.348246209e-02
7.360000000e+00,-1.217205102e-12,5.000000093e-02,5.003717475e-01,1.348246209e-02
7.380000000e+00,-1.214203380e-12,5.000000093e-02,5.003717475e-01,1.348246209e-02
7.400000000e+00,-1.211259771e-12,5.000000093e-02,5.003717475e-01,1.348246209e-02
7.420000000e+00,-1.208313018e-12,5.000000092e-02,5.003717475e-01,1.348246209e-02
7.440000000e+00,-1.205382474e-12,5.000000092e-02,5.003717475e-01,1.348246209e-02
7.460000000e+00,-1.202448406e-12,5.000000092e-02,5.003717475e-01,1.348246209e-02
7.480000000e+00,-1.199502249e-12,5.000000092e-02,5.003717475e-01,1.348246209e-02
7.500000000e+00,-1.196612904e-12,5.000000091e-02,5.003717475e-01,1.348246209e-02
7.520000000e+00,-1.193683986e-12,5.000000091e-02,5.003717475e-01,1.348246209e-02
7.540000000e+00,-1.190773337e-12,5.000000091e-02,5.003717475e-01,1.348246209e-02
7.560000000e+00,-1.187888763e-12,5.000000091e-02,5.003717475e-01,1.348246209e-02
7.580000000e+00,-1.184962122e-12,5.000000091e-02,5.003717475e-01,1.348246209e-02
7.600000000e+00,-1.182092022e-12,5.000000090e-02,5.003717475e-01,1.348246209e-02
7.620000000e+00,-1.179209996e-12,5.000000090e-02,5.003717475e-01,1.348246209e-02
7.640000000e+00,-1.176395082e-12,5.000000090e-02,5.003717475e-01,1.348246209e-02
7.660000000e+00,-1.173524494e-12,5.000000090e-02,5.003717475e-01,1.348246209e-02
7.680000000e+00,-1.170612164e-12,5.000000089e-02,5.003717475e-01,1.348246209e-02
7.700000000e+00,-1.167757514e-12,5.000000089e-02,5.003717475e-01,1.348246209e-02
7.720000000e+00,-1.164965910e-12,5.000000089e-02,5.003717475e-01,1.348246209e-02
7.740000000e+00,-1.162087679e-12,5.000000089e-02,5.003717475e-01,1.348246209e-02
7.760000000e+00,-1.159270325e-12,5.000000089e-02,5.003717475e-01,1.348246209e-02
7.780000000e+00,-1.156441262e-12,5.000000088e-02,5.003717475e-01,1.348246209e-02
7.800000000e+00,-1.153602333e-12,5.000000088e-02,5.003717475e-01,1.348246209e-02
7.820000000e+00,-1.150826721e-12,5.000000088e-02,5.003717475e-01,1.348246209e-02
7.840000000e+00,-1.147990611e-12,5.000000088e-02,5.003717475e-01,1.348246209e-02
7.860000000e+00,-1.145228660e-12,5.000000088e-02,5.003717475e-01,1.348246209e-02
7.880000000e+00,-1.142414993e-12,5.000000087e-02,5.003717475e-01,1.348246209e-02
7.900000000e+00,-1.139651470e-12,5.000000087e-02,5.003717475e-01,1.348246209e-02
7.920000000e+00,-1.136849566e-12,5.000000087e-02,5.003717475e-01,1.348246209e-02
7.940000000e+00,-1.134109842e-12,5.000000087e-02,5.003717475e-01,1.348246209e-02
7.960000000e+00,-1.131317208e-12,5.000000086e-02,5.003717475e-01,1.348246209e-02
7.980000000e+00,-1.128582958e-12,5.000000086e-02,5.003717475e-01,1.348246209e-02
8.000000000e+00,-1.125838680e-12,5.000000086e-02,5.003717475e-01,1.348246209e-02
8.020000000e+00,-1.123080145e-12,5.000000086e-02,5.003717475e-01,1.348246209e-02
8.040000000e+00,-1.120348009e-12,5.000000086e-02,5.003717475e-01,1.348246209e-02
8.060000000e+00,-1.117636745e-12,5.000000085e-02,5.003717475e-01,1.348246209e-02
8.080000000e+00,-1.114914855e-12,5.000000085e-02,5.003717475e-01,1.348246209e-02
8.100000000e+00,-1.112180877e-12,5.000000085e-02,5.003717475e-01,1.348246209e-02
8.120000000e+00,-1.109503765e-12,5.000000085e-02,5.003717475e-01,1.348246209e-02
8.140000000e+00,-1.106779978e-12,5.000000085e-02,5.003717475e-01,1.348246209e-02
8.160000000e+00,-1.104115280e-12,5.000000084e-02,5.003717475e-01,1.348246209e-02
8.180000000e+00,-1.101399137e-12,5.000000084e-02,5.003717475e-01,1.348246209e-02
8.200000000e+00,-1.098673669e-12,5.000000084e-02,5.003717475e-01,1.348246209e-02
8.220000000e+00,-1.096040901e-12,5.000000084e-02,5.003717475e-01,1.348246209e-02
8.240000000e+00,-1.093323186e-12,5.000000084e-02,5.003717475e-01,1.348246209e-02
8.260000000e+00,-1.090735846e-12,5.000000083e-02,5.003717475e-01,1.348246209e-02
8.280000000e+00,-1.088063071e-12,5.000000083e-02,5.003717475e-01,1.348246209e-02
8.300000000e+00,-1.085417563e-12,5.000000083e-02,5.003717475e-01,1.348246209e-02
8.320000000e+00,-1.082787777e-12,5.000000083e-02,5.003717475e-01,1.348246209e-02
8.340000000e+00,-1.080080578e-12,5.000000083e-02,5.003717475e-01,1.348246209e-02
8.360000000e+00,-1.077499797e-12,5.000000082e-02,5.003717475e-01,1.348246209e-02
8.380000000e+00,-1.074831250e-12,5.000000082e-02,5.003717475e-01,1.348246209e-02
8.400000000e+00,-1.072264998e-12,5.000000082e-02,5.003717475e-01,1.348246209e-02
8.420000000e+00,-1.069674568e-12,5.000000082e-02,5.003717475e-01,1.348246209e-02
8.440000000e+00,-1.067045649e-12,5.000000082e-02,5.003717475e-01,1.348246209e-02
8.460000000e+00,-1.064392660e-12,5.000000081e-02,5.003717475e-01,1.348246209e-02
8.480000000e+00,-1.061842346e-12,5.000000081e-02,5.003717475e-01,1.348246209e-02
8.500000000e+00,-1.059200687e-12,5.000000081e-02,5.003717475e-01,1.348246209e-02
8.520000000e+00,-1.056691247e-12,5.000000081e-02,5.003717475e-01,1.348246209e-02
8.540000000e+00,-1.054100167e-12,5.000000081e-02,5.003717475e-01,1.348246209e-02
8.560000000e+00,-1.051522801e-12,5.000000080e-02,5.003717475e-01,1.348246209e-02
8.580000000e+00,-1.048972703e-12,5.000000080e-02,5.003717475e-01,1.348246209e-02
8.600000000e+00,-1.046337062e-12,5.000000080e-02,5.003717475e-01,1.348246209e-02
8.620000000e+00,-1.043828489e-12,5.000000080e-02,5.003717475e-01,1.348246209e-02
8.640000000e+00,-1.041343281e-12,5.000000080e-02,5.003717475e-01,1.348246209e-02
8.660000000e+00,-1.038774210e-12,5.000000079e-02,5.003717475e-01,1.348246209e-02
8.680000000e+00,-1.036223028e-12,5.000000079e-02,5.003717475e-01,1.348246209e-02
8.700000000e+00,-1.033699385e-12,5.000000079e-02,5.003717475e-01,1.348246209e-02
8.720000000e+00,-1.031190920e-12,5.000000079e-02,5.003717475e-01,1.348246209e-02
8.740000000e+00,-1.028702351e-12,5.000000079e-02,5.003717475e-01,1.348246209e-02
8.760000000e+00,-1.026243489e-12,5.000000078e-02,5.003717475e-01,1.348246209e-02
8.780000000e+00,-1.023690193e-12,5.000000078e-02,5.003717475e-01,1.348246209e-02
8.800000000e+00,-1.021201027e-12,5.000000078e-02,5.003717475e-01,1.348246209e-02
8.820000000e+00,-1.018763795e-12,5.000000078e-02,5.003717475e-01,1.348246209e-02
8.840000000e+00,-1.016208439e-12,5.000000078e-02,5.003717475e-01,1.348246209e-02
8.860000000e+00,-1.013742530e-12,5.000000077e-02,5.003717475e-01,1.348246209e-02
8.880000000e+00,-1.011267567e-12,5.000000077e-02,5.003717475e-01,1.348246209e-02
8.900000000e+00,-1.008843996e-12,5.000000077e-02,5.003717475e-01,1.348246209e-02
8.920000000e+00,-1.006337700e-12,5.000000077e-02,5.003717475e-01,1.348246209e-02
8.940000000e+00,-1.003955816e-12,5.000000077e-02,5.003717475e-01,1.348246209e-02
8.960000000e+00,-1.001490720e-12,5.000000077e-02,5.003717475e-01,1.348246209e-02
8.980000000e+00,-9.990453018e-13,5.000000076e-02,5.003717475e-01,1.348246209e-02
9.000000000e+00,-9.966186947e-13,5.000000076e-02,5.003717475e-01,1.348246209e-02
9.020000000e+00,-9.942204395e-13,5.000000076e-02,5.003717475e-01,1.348246209e-02
9.040000000e+00,-9.917274792e-13,5.000000076e-02,5.003717475e-01,1.348246209e-02
9.060000000e+00,-9.893642980e-13,5.000000076e-02,5.003717475e-01,1.348246209e-02
9.080000000e+00,-9.869207773e-13,5.000000075e-02,5.003717475e-01,1.348246209e-02
9.100000000e+00,-9.845224679e-13,5.000000075e-02,5.003717475e-01,1.348246209e-02
9.120000000e+00,-9.821189001e-13,5.000000075e-02,5.003717475e-01,1.348246209e-02
9.140000000e+00,-9.797273127e-13,5.000000075e-02,5.003717475e-01,1.348246209e-02
9.160000000e+00,-9.773291117e-13,5.000000075e-02,5.003717475e-01,1.348246209e-02
9.180000000e+00,-9.749844703e-13,5.000000075e-02,5.003717475e-01,1.348246209e-02
9.200000000e+00,-9.725816073e-13,5.000000074e-02,5.003717475e-01,1.348246209e-02
9.220000000e+00,-9.702480247e-13,5.000000074e-02,5.003717475e-01,1.348246209e-02
9.240000000e+00,-9.678497153e-13,5.000000074e-02,5.003717475e-01,1.348246209e-02
9.260000000e+00,-9.655144522e-13,5.000000074e-02,5.003717475e-01,1.348246209e-02
9.280000000e+00,-9.631602156e-13,5.000000074e-02,5.003717475e-01,1.348246209e-02
9.300000000e+00,-9.607954623e-13,5.000000073e-02,5.003717475e-01,1.348246209e-02
9.320000000e+00,-9.584836180e-13,5.000000073e-02,5.003717475e-01,1.348246209e-02
9.340000000e+00,-9.561164252e-13,5.000000073e-02,5.003717475e-01,1.348246209e-02
9.360000000e+00,-9.538125498e-13,5.000000073e-02,5.003717475e-01,1.348246209e-02
9.380000000e+00,-9.514852014e-13,5.000000073e-02,5.003717475e-01,1.348246209e-02
9.400000000e+00,-9.491488541e-13,5.000000073e-02,5.003717475e-01,1.348246209e-02
9.420000000e+00,-9.468260052e-13,5.000000072e-02,5.003717475e-01,1.348246209e-02
9.440000000e+00,-9.445302071e-13,5.000000072e-02,5.003717475e-01,1.348246209e-02
9.460000000e+00,-9.422432452e-13,5.000000072e-02,5.003717475e-01,1.348246209e-02
9.480000000e+00,-9.399857195e-13,5.000000072e-02,5.003717475e-01,1.348246209e-02
9.500000000e+00,-9.376401565e-13,5.000000072e-02,5.003717475e-01,1.348246209e-02
9.520000000e+00,-9.353785650e-13,5.000000071e-02,5.003717475e-01,1.348246209e-02
9.540000000e+00,-9.331082998e-13,5.000000071e-02,5.003717475e-01,1.348246209e-02
9.560000000e+00,-9.308154291e-13,5.000000071e-02,5.003717475e-01,1.348246209e-02
9.580000000e+00,-9.285418029e-13,5.000000071e-02,5.003717475e-01,1.348246209e-02
9.600000000e+00,-9.262971792e-13,5.000000071e-02,5.003717475e-01,1.348246209e-02
9.620000000e+00,-9.240656200e-13,5.000000071e-02,5.003717475e-01,1.348246209e-02
9.640000000e+00,-9.218151958e-13,5.000000070e-02,5.003717475e-01,1.348246209e-02
9.660000000e+00,-9.195528995e-13,5.000000070e-02,5.003717475e-01,1.348246209e-02
9.680000000e+00,-9.172698408e-13,5.000000070e-02,5.003717475e-01,1.348246209e-02
9.700000000e+00,-9.151156395e-13,5.000000070e-02,5.003717475e-01,1.348246209e-02
9.720000000e+00,-9.128705279e-13,5.000000070e-02,5.003717475e-01,1.348246209e-02
9.740000000e+00,-9.106478050e-13,5.000000070e-02,5.003717475e-01,1.348246209e-02
9.760000000e+00,-9.084422125e-13,5.000000069e-02,5.003717475e-01,1.348246209e-02
9.780000000e+00,-9.061498297e-13,5.000000069e-02,5.003717475e-01,1.348246209e-02
9.800000000e+00,-9.039834853e-13,5.000000069e-02,5.003717475e-01,1.348246209e-02
9.820000000e+00,-9.018361145e-13,5.000000069e-02,5.003717475e-01,1.348246209e-02
9.840000000e+00,-8.995980501e-13,5.000000069e-02,5.003717475e-01,1.348246209e-02
9.860000000e+00,-8.973790678e-13,5.000000069e-02,5.003717475e-01,1.348246209e-02
9.880000000e+00,-8.951833957e-13,5.000000068e-02,5.003717475e-01,1.348246209e-02
9.900000000e+00,-8.929977526e-13,5.000000068e-02,5.003717475e-01,1.348246209e-02
9.920000000e+00,-8.908382929e-13,5.000000068e-02,5.003717475e-01,1.348246209e-02
9.940000000e+00,-8.886975899e-13,5.000000068e-02,5.003717475e-01,1.348246209e-02
9.960000000e+00,-8.865689758e-13,5.000000068e-02,5.003717475e-01,1.348246209e-02
9.980000000e+00,-8.843596428e-13,5.000000068e-02,5.003717475e-01,1.348246209e-02
1.000000000e+01,-8.822676747e-13,5.000000067e-02,5.003717475e-01,1.348246209e-02
1.002000000e+01,-8.799884107e-13,5.000000067e-02,5.003717475e-01,1.348246209e-02
1.004000000e+01,-8.779341728e-13,5.000000067e-02,5.003717475e-01,1.348246209e-02
1.006000000e+01,-8.757956383e-13,5.000000067e-02,5.003717475e-01,1.348246209e-02
1.008000000e+01,-8.736758604e-13,5.000000067e-02,5.003717475e-01,1.348246209e-02
1.010000000e+01,-8.714962346e-13,5.000000067e-02,5.003717475e-01,1.348246209e-02
1.012000000e+01,-8.693785709e-13,5.000000066e-02,5.003717475e-01,1.348246209e-02
1.014000000e+01,-8.673089916e-13,5.000000066e-02,5.003717475e-01,1.348246209e-02
1.016000000e+01,-8.651551155e-13,5.000000066e-02,5.003717475e-01,1.348246209e-02
1.018000000e+01,-8.630166352e-13,5.000000066e-02,5.003717475e-01,1.348246209e-02
1.020000000e+01,-8.610019165e-13,5.000000066e-02,5.003717475e-01,1.348246209e-02
1.022000000e+01,-8.589042021e-13,5.000000066e-02,5.003717475e-01,1.348246209e-02
1.024000000e+01,-8.568161913e-13,5.000000065e-02,5.003717475e-01,1.348246209e-02
1.026000000e+01,-8.546455644e-13,5.000000065e-02,5.003717475e-01,1.348246209e-02
1.028000000e+01,-8.525918144e-13,5.000000065e-02,5.003717475e-01,1.348246209e-02
1.030000000e+01,-8.505647358e-13,5.000000065e-02,5.003717475e-01,1.348246209e-02
1.032000000e+01,-8.484419764e-13,5.000000065e-02,5.003717475e-01,1.348246209e-02
1.034000000e+01,-8.463750534e-13,5.000000065e-02,5.003717475e-01,1.348246209e-02
1.036000000e+01,-8.443643462e-13,5.000000065e-02,5.003717475e-01,1.348246209e-02
1.038000000e+01,-8.422937911e-13,5.000000064e-02,5.003717475e-01,1.348246209e-02
1.040000000e+01,-8.402471427e-13,5.000000064e-02,5.003717475e-01,1.348246209e-02
1.042000000e+01,-8.382135047e-13,5.000000064e-02,5.003717475e-01,1.348246209e-02
1.044000000e+01,-8.361270660e-13,5.000000064e-02,5.003717475e-01,1.348246209e-02
1.046000000e+01,-8.340945122e-13,5.000000064e-02,5.003717475e-01,1.348246209e-02
1.048000000e+01,-8.321110728e-13,5.000000064e-02,5.003717475e-01,1.348246209e-02
1.050000000e+01,-8.300393250e-13,5.000000063e-02,5.003717475e-01,1.348246209e-02
1.052000000e+01,-8.279940318e-13,5.000000063e-02,5.003717475e-01,1.348246209e-02
1.054000000e+01,-8.259905347e-13,5.000000063e-02,5.003717475e-01,1.348246209e-02
1.056000000e+01,-8.239709913e-13,5.000000063e-02,5.003717475e-01,1.348246209e-02
1.058000000e+01,-8.219732946e-13,5.000000063e-02,5.003717475e-01,1.348246209e-02
1.060000000e+01,-8.199537512e-13,5.000000063e-02,5.003717475e-01,1.348246209e-02
1.062000000e+01,-8.179922126e-13,5.000000063e-02,5.003717475e-01,1.348246209e-02
1.064000000e+01,-8.159599298e-13,5.000000062e-02,5.003717474e-01,1.348246209e-02
1.066000000e+01,-8.139984455e-13,5.000000062e-02,5.003717474e-01,1.348246209e-02
1.068000000e+01,-8.120122413e-13,5.000000062e-02,5.003717474e-01,1.348246209e-02
1.070000000e+01,-8.100733083e-13,5.000000062e-02,5.003717474e-01,1.348246209e-02
1.072000000e+01,-8.080888389e-13,5.000000062e-02,5.003717474e-01,1.348246209e-02
1.074000000e+01,-8.061206867e-13,5.000000062e-02,5.003717474e-01,1.348246209e-02
1.076000000e+01,-8.041575760e-13,5.000000061e-02,5.003717474e-01,1.348246209e-02
1.078000000e+01,-8.022224920e-13,5.000000061e-02,5.003717474e-01,1.348246209e-02
1.080000000e+01,-8.002278310e-13,5.000000061e-02,5.003717474e-01,1.348246209e-02
1.082000000e+01,-7.982903076e-13,5.000000061e-02,5.003717474e-01,1.348246209e-02
1.084000000e+01,-7.963282811e-13,5.000000061e-02,5.003717474e-01,1.348246209e-02
1.086000000e+01,-7.944212237e-13,5.000000061e-02,5.003717474e-01,1.348246209e-02
1.088000000e+01,-7.924620704e-13,5.000000061e-02,5.003717474e-01,1.348246209e-02
1.090000000e+01,-7.905458514e-13,5.000000060e-02,5.003717474e-01,1.348246209e-02
1.092000000e+01,-7.885849634e-13,5.000000060e-02,5.003717474e-01,1.348246209e-02
1.094000000e+01,-7.866697745e-13,5.000000060e-02,5.003717474e-01,1.348246209e-02
1.096000000e+01,-7.847737217e-13,5.000000060e-02,5.003717474e-01,1.348246209e-02
1.098000000e+01,-7.828248141e-13,5.000000060e-02,5.003717474e-01,1.348246209e-02
1.100000000e+01,-7.809548906e-13,5.000000060e-02,5.003717474e-01,1.348246209e-02
1.102000000e+01,-7.790771066e-13,5.000000060e-02,5.003717474e-01,1.348246209e-02
1.104000000e+01,-7.771727055e-13,5.000000059e-02,5.003717474e-01,1.348246209e-02
1.106000000e+01,-7.752453193e-13,5.000000059e-02,5.003717474e-01,1.348246209e-02
1.108000000e+01,-7.733449298e-13,5.000000059e-02,5.003717474e-01,1.348246209e-02
1.110000000e+01,-7.714539728e-13,5.000000059e-02,5.003717474e-01,1.348246209e-02
1.112000000e+01,-7.695784656e-13,5.000000059e-02,5.003717474e-01,1.348246209e-02
